#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.914336e+04 9.122079e+03 2.949959e+04 2.969888e+04
3.546900e-02 1.598254e+04 5.464229e+03 2.109117e+04 2.262476e+04
4.536800e-02 1.454582e+04 3.446586e+03 1.645544e+04 1.728382e+04
5.531400e-02 1.577414e+04 2.382770e+03 1.420115e+04 1.372522e+04
6.525800e-02 1.211806e+04 1.837897e+03 1.211619e+04 1.119356e+04
7.520900e-02 1.105403e+04 1.410352e+03 9.599605e+03 9.244740e+03
8.517500e-02 6.612831e+03 1.040858e+03 7.244925e+03 7.622219e+03
9.515700e-02 4.905970e+03 8.056691e+02 5.892131e+03 6.437560e+03
1.051620e-01 4.723549e+03 6.604807e+02 5.274437e+03 5.456468e+03
1.151480e-01 4.991887e+03 5.427923e+02 4.868433e+03 4.656855e+03
1.251460e-01 3.471356e+03 4.649472e+02 4.283920e+03 3.991667e+03
1.351460e-01 3.517400e+03 3.959948e+02 3.551405e+03 3.438955e+03
1.451320e-01 2.662521e+03 3.414293e+02 2.908577e+03 2.990991e+03
1.551140e-01 2.755329e+03 2.990216e+02 2.463684e+03 2.601538e+03
1.651020e-01 2.402179e+03 2.554929e+02 2.190229e+03 2.262482e+03
1.751050e-01 1.995925e+03 2.249544e+02 1.994799e+03 1.979694e+03
1.850970e-01 1.869095e+03 2.033879e+02 1.791674e+03 1.737593e+03
1.950850e-01 1.411524e+03 1.813911e+02 1.565168e+03 1.524732e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.641492e+00	3.309252e+03	-2.251988e+03	3.385210e+02	5.998845e+00	-8.005132e+03	2.395032e+03	-3.207292e+02	1.385000e+01	 9.030000e+00	 4.242904e-01	 9.687648e-01	 1.138444e+00	 6.397475e+01	 72-17
