#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.529364e+04 5.834693e+03 2.573534e+04 2.507258e+04
3.546900e-02 1.985009e+04 3.261405e+03 1.931189e+04 1.951616e+04
4.537800e-02 1.588992e+04 2.071864e+03 1.491499e+04 1.537815e+04
5.528000e-02 1.180948e+04 1.482101e+03 1.208477e+04 1.238017e+04
6.523200e-02 1.067069e+04 1.109735e+03 1.013538e+04 1.017260e+04
7.522900e-02 8.768460e+03 8.588790e+02 8.626168e+03 8.516427e+03
8.519300e-02 7.397651e+03 6.581388e+02 7.312975e+03 7.182237e+03
9.516600e-02 5.512742e+03 5.070864e+02 6.195780e+03 6.110192e+03
1.051550e-01 5.731009e+03 4.090351e+02 5.256580e+03 5.238804e+03
1.151310e-01 4.270184e+03 3.456156e+02 4.469701e+03 4.513997e+03
1.251240e-01 3.905133e+03 2.937246e+02 3.832455e+03 3.903445e+03
1.351250e-01 3.189093e+03 2.490825e+02 3.331712e+03 3.379463e+03
1.451200e-01 3.062587e+03 2.252544e+02 2.937479e+03 2.933838e+03
1.551180e-01 2.734842e+03 1.897760e+02 2.591760e+03 2.550711e+03
1.651050e-01 2.234096e+03 1.691920e+02 2.252353e+03 2.212622e+03
1.750880e-01 1.674290e+03 1.464535e+02 1.928325e+03 1.917989e+03
1.850890e-01 1.708202e+03 1.335446e+02 1.638424e+03 1.656070e+03
1.950930e-01 1.457743e+03 1.228995e+02 1.401144e+03 1.425048e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.527812e+00	2.833233e+03	-2.509850e+03	4.294601e+02	5.934403e+00	-9.347724e+03	6.444494e+02	1.596125e+02	1.218000e+01	 7.310000e+00	 2.059616e-01	 1.019366e+00	 9.909266e-01	 7.443042e+01	 72-17
