#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.017268e+04 2.424869e+03 5.942108e+04 5.745470e+04
3.546900e-02 4.767224e+04 1.389059e+03 4.628832e+04 4.786843e+04
4.537800e-02 3.653352e+04 9.051151e+02 3.671678e+04 3.892068e+04
5.528000e-02 3.125194e+04 6.355957e+02 3.125966e+04 3.209853e+04
6.523200e-02 2.804046e+04 4.684603e+02 2.760003e+04 2.697095e+04
7.522900e-02 2.417864e+04 3.565487e+02 2.401013e+04 2.300897e+04
8.519300e-02 1.972313e+04 2.798363e+02 2.018710e+04 1.977101e+04
9.516600e-02 1.687734e+04 2.217555e+02 1.691675e+04 1.718870e+04
1.051550e-01 1.463688e+04 1.755967e+02 1.460339e+04 1.506936e+04
1.151310e-01 1.287830e+04 1.460674e+02 1.310216e+04 1.331276e+04
1.251240e-01 1.195170e+04 1.270938e+02 1.193787e+04 1.183360e+04
1.351250e-01 1.089332e+04 1.128308e+02 1.078215e+04 1.057762e+04
1.451200e-01 9.556128e+03 9.682492e+01 9.622623e+03 9.517895e+03
1.551180e-01 8.601566e+03 8.630087e+01 8.571108e+03 8.601469e+03
1.651050e-01 7.736717e+03 7.501289e+01 7.722639e+03 7.805425e+03
1.750880e-01 7.036711e+03 6.897523e+01 7.066732e+03 7.117682e+03
1.850890e-01 6.497829e+03 6.099282e+01 6.515665e+03 6.512111e+03
1.950930e-01 6.062962e+03 5.447455e+01 6.012823e+03 5.982153e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.080332e+00	-1.720736e+03	1.002545e+03	-4.718320e+00	4.384341e+00	-4.280425e+03	4.367827e+02	5.231831e+02	1.218000e+01	 7.310000e+00	 7.490855e-02	 1.021305e+00	 1.004006e+00	 5.046455e+01	 72-17
