#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.061945e+04 9.002477e+03 2.572433e+04
3.546900e-02 1.223529e+04 5.550014e+03 1.950248e+04
4.536800e-02 1.490071e+04 3.442054e+03 1.570364e+04
5.531400e-02 1.202202e+04 2.397204e+03 1.357236e+04
6.525800e-02 1.441222e+04 1.848165e+03 1.140685e+04
7.520900e-02 1.007142e+04 1.427121e+03 8.850222e+03
8.517500e-02 7.188135e+03 1.034219e+03 6.847019e+03
9.515700e-02 5.805157e+03 8.162805e+02 5.760699e+03
1.051620e-01 4.590470e+03 6.718356e+02 5.229703e+03
1.151480e-01 4.781831e+03 5.420027e+02 4.663606e+03
1.251460e-01 3.841009e+03 4.535195e+02 3.905408e+03
1.351460e-01 3.215536e+03 3.868590e+02 3.192898e+03
1.451320e-01 1.981134e+03 3.405732e+02 2.714559e+03
1.551140e-01 2.709456e+03 2.970613e+02 2.449002e+03
1.651020e-01 2.130539e+03 2.568253e+02 2.243396e+03
1.751050e-01 1.891541e+03 2.270777e+02 1.940761e+03
1.850970e-01 1.520962e+03 2.048604e+02 1.640960e+03
1.950850e-01 1.373987e+03 1.783345e+02 1.376569e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.924566	1.025868	0.537062	1.242981	0.756297	0.786618	3.656573	1.242981	0.756297	0.786618	3.656573	59.544610 	 72-11
