#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.014915e+04 2.545024e+03 5.825175e+04
3.546900e-02 4.682319e+04 1.402254e+03 4.609938e+04
4.537800e-02 3.723307e+04 8.959835e+02 3.688518e+04
5.528000e-02 3.187374e+04 6.492799e+02 3.153602e+04
6.523200e-02 2.795647e+04 4.743030e+02 2.785867e+04
7.522900e-02 2.408259e+04 3.536445e+02 2.408366e+04
8.519300e-02 2.031226e+04 2.808882e+02 2.016291e+04
9.516600e-02 1.702215e+04 2.212556e+02 1.684218e+04
1.051550e-01 1.456789e+04 1.732168e+02 1.455349e+04
1.151310e-01 1.313800e+04 1.462162e+02 1.312252e+04
1.251240e-01 1.198184e+04 1.256686e+02 1.198095e+04
1.351250e-01 1.063895e+04 1.154657e+02 1.081354e+04
1.451200e-01 9.578560e+03 9.419011e+01 9.644591e+03
1.551180e-01 8.667082e+03 8.525861e+01 8.593337e+03
1.651050e-01 7.757697e+03 7.613823e+01 7.784406e+03
1.750880e-01 7.190809e+03 6.951616e+01 7.167410e+03
1.850890e-01 6.681868e+03 6.273365e+01 6.625231e+03
1.950930e-01 6.175397e+03 5.500268e+01 6.129451e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.036432	0.966324	0.446704	1.144315	-0.903093	1.525906	4.909187	1.144315	-0.903093	1.525906	4.909187	42.402900 	 72-11
