#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.907673e+04 2.545024e+03 5.847111e+04
3.546900e-02 4.616324e+04 1.402254e+03 4.627668e+04
4.537800e-02 3.660020e+04 8.959835e+02 3.693291e+04
5.528000e-02 3.202829e+04 6.492799e+02 3.153154e+04
6.523200e-02 2.840336e+04 4.743030e+02 2.790718e+04
7.522900e-02 2.388698e+04 3.536445e+02 2.422115e+04
8.519300e-02 2.044127e+04 2.808882e+02 2.032422e+04
9.516600e-02 1.695304e+04 2.212556e+02 1.695391e+04
1.051550e-01 1.461508e+04 1.732168e+02 1.460312e+04
1.151310e-01 1.310504e+04 1.462162e+02 1.314739e+04
1.251240e-01 1.198302e+04 1.256686e+02 1.203396e+04
1.351250e-01 1.084653e+04 1.154657e+02 1.091230e+04
1.451200e-01 9.624094e+03 9.419011e+01 9.755895e+03
1.551180e-01 8.859422e+03 8.525861e+01 8.678905e+03
1.651050e-01 7.884942e+03 7.613823e+01 7.832603e+03
1.750880e-01 7.113029e+03 6.951616e+01 7.191263e+03
1.850890e-01 6.696425e+03 6.273365e+01 6.639533e+03
1.950930e-01 6.142602e+03 5.500268e+01 6.144891e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.020306	0.988311	0.446436	1.172953	-0.387729	1.292704	4.167981	1.172953	-0.387729	1.292704	4.167981	61.469610 	 72-11
