#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.083830e+04 3.941315e+03 5.974931e+04
3.546900e-02 4.761349e+04 2.332223e+03 4.813991e+04
4.536800e-02 4.303233e+04 1.472100e+03 3.887837e+04
5.531400e-02 3.370566e+04 1.019281e+03 3.315981e+04
6.525800e-02 2.863977e+04 7.510858e+02 2.924368e+04
7.520900e-02 2.511744e+04 5.977086e+02 2.546887e+04
8.517500e-02 2.167408e+04 4.420094e+02 2.156588e+04
9.515700e-02 1.815416e+04 3.528053e+02 1.812996e+04
1.051620e-01 1.567244e+04 2.743676e+02 1.560490e+04
1.151480e-01 1.386955e+04 2.399903e+02 1.393237e+04
1.251460e-01 1.264454e+04 1.933166e+02 1.267403e+04
1.351460e-01 1.154032e+04 1.725968e+02 1.150587e+04
1.451320e-01 1.031276e+04 1.416208e+02 1.035824e+04
1.551140e-01 9.362492e+03 1.252944e+02 9.288194e+03
1.651020e-01 8.421495e+03 1.169454e+02 8.404366e+03
1.751050e-01 7.593176e+03 1.025878e+02 7.715017e+03
1.850970e-01 7.161424e+03 8.678640e+01 7.142987e+03
1.950850e-01 6.719348e+03 8.042484e+01 6.653373e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.988493	1.032811	0.584140	1.181525	-1.777901	2.567351	5.598203	1.181525	-1.777901	2.567351	5.598203	54.743490 	 72-11
