#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.249165e+04 3.941315e+03 -3.655699e+03
3.546900e-02 4.411973e+04 2.332223e+03 -3.655698e+03
4.536800e-02 3.944474e+04 1.472100e+03 -3.655697e+03
5.531400e-02 3.468884e+04 1.019281e+03 -3.655698e+03
6.525800e-02 3.093097e+04 7.510858e+02 -3.655699e+03
7.520900e-02 2.539667e+04 5.977086e+02 -3.655699e+03
8.517500e-02 2.144575e+04 4.420094e+02 -3.655700e+03
9.515700e-02 1.740546e+04 3.528053e+02 -3.655701e+03
1.051620e-01 1.594846e+04 2.743676e+02 -3.655702e+03
1.151480e-01 1.409997e+04 2.399903e+02 -3.655703e+03
1.251460e-01 1.258323e+04 1.933166e+02 -3.655704e+03
1.351460e-01 1.149804e+04 1.725968e+02 -3.655706e+03
1.451320e-01 1.034217e+04 1.416208e+02 -3.655707e+03
1.551140e-01 9.180487e+03 1.252944e+02 -3.655709e+03
1.651020e-01 8.404041e+03 1.169454e+02 -3.655710e+03
1.751050e-01 7.555828e+03 1.025878e+02 -3.655712e+03
1.850970e-01 6.998355e+03 8.678640e+01 -3.655714e+03
1.950850e-01 6.523452e+03 8.042484e+01 -3.655716e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.836506	1.367983	3.287597	4.323826	-0.625027	-6.720691	16.029970	4.323826	-0.625027	-6.720691	16.029970	39398.200000 	 72-11
