#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.054227e+04 9.002477e+03 2.688043e+04
3.546900e-02 2.615244e+04 5.550014e+03 2.187297e+04
4.536800e-02 1.169143e+04 3.442054e+03 1.712328e+04
5.531400e-02 1.363176e+04 2.397204e+03 1.392957e+04
6.525800e-02 9.763696e+03 1.848165e+03 1.177511e+04
7.520900e-02 9.359146e+03 1.427121e+03 9.945390e+03
8.517500e-02 8.764053e+03 1.034219e+03 8.149044e+03
9.515700e-02 7.072914e+03 8.162805e+02 6.530450e+03
1.051620e-01 5.672886e+03 6.718356e+02 5.211296e+03
1.151480e-01 4.365454e+03 5.420027e+02 4.225395e+03
1.251460e-01 3.787686e+03 4.535195e+02 3.524036e+03
1.351460e-01 2.699360e+03 3.868590e+02 3.026745e+03
1.451320e-01 2.284164e+03 3.405732e+02 2.653468e+03
1.551140e-01 1.846887e+03 2.970613e+02 2.342609e+03
1.651020e-01 1.994189e+03 2.568253e+02 2.040994e+03
1.751050e-01 1.780918e+03 2.270777e+02 1.747056e+03
1.850970e-01 1.444575e+03 2.048604e+02 1.515886e+03
1.950850e-01 1.495222e+03 1.783345e+02 1.343615e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.031096	0.982891	0.532246	1.206923	-1.772657	2.442227	6.536959	1.206923	-1.772657	2.442227	6.536959	57.379730 	 72-11
