#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.563033e+04 2.545024e+03 5.784066e+04
3.546900e-02 4.588636e+04 1.402254e+03 4.574102e+04
4.537800e-02 3.646580e+04 8.959835e+02 3.662710e+04
5.528000e-02 3.173878e+04 6.492799e+02 3.135810e+04
6.523200e-02 2.771441e+04 4.743030e+02 2.770446e+04
7.522900e-02 2.440277e+04 3.536445e+02 2.392813e+04
8.519300e-02 2.026710e+04 2.808882e+02 2.003056e+04
9.516600e-02 1.664078e+04 2.212556e+02 1.674727e+04
1.051550e-01 1.449611e+04 1.732168e+02 1.449453e+04
1.151310e-01 1.282137e+04 1.462162e+02 1.307463e+04
1.251240e-01 1.187675e+04 1.256686e+02 1.194150e+04
1.351250e-01 1.085211e+04 1.154657e+02 1.079580e+04
1.451200e-01 9.604355e+03 9.419011e+01 9.648199e+03
1.551180e-01 8.549801e+03 8.525861e+01 8.609855e+03
1.651050e-01 7.838459e+03 7.613823e+01 7.808502e+03
1.750880e-01 7.096555e+03 6.951616e+01 7.191158e+03
1.850890e-01 6.741050e+03 6.273365e+01 6.656716e+03
1.950930e-01 6.250447e+03 5.500268e+01 6.176682e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.983456	0.992857	0.487187	1.134270	-0.855472	1.458485	4.462515	1.134270	-0.855472	1.458485	4.462515	69.750930 	 72-11
