#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.894345e+04 2.545024e+03 5.795610e+04
3.546900e-02 4.519275e+04 1.402254e+03 4.564190e+04
4.537800e-02 3.660805e+04 8.959835e+02 3.648839e+04
5.528000e-02 3.119160e+04 6.492799e+02 3.123361e+04
6.523200e-02 2.788919e+04 4.743030e+02 2.757665e+04
7.522900e-02 2.342034e+04 3.536445e+02 2.378232e+04
8.519300e-02 2.009867e+04 2.808882e+02 1.989662e+04
9.516600e-02 1.647923e+04 2.212556e+02 1.665606e+04
1.051550e-01 1.445922e+04 1.732168e+02 1.443922e+04
1.151310e-01 1.286167e+04 1.462162e+02 1.303555e+04
1.251240e-01 1.182020e+04 1.256686e+02 1.190612e+04
1.351250e-01 1.067270e+04 1.154657e+02 1.076856e+04
1.451200e-01 9.653852e+03 9.419011e+01 9.638527e+03
1.551180e-01 8.660992e+03 8.525861e+01 8.616152e+03
1.651050e-01 7.674786e+03 7.613823e+01 7.806752e+03
1.750880e-01 7.154426e+03 6.951616e+01 7.175849e+03
1.850890e-01 6.611562e+03 6.273365e+01 6.631455e+03
1.950930e-01 6.205521e+03 5.500268e+01 6.145853e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.947736	1.010082	0.523755	1.160306	0.731566	0.927652	3.963712	1.160306	0.731566	0.927652	3.963712	51.695010 	 72-11
