#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.673091e+04 5.728861e+03 2.341924e+04
3.546900e-02 1.531695e+04 3.203750e+03 1.809210e+04
4.537800e-02 1.119496e+04 2.088008e+03 1.431082e+04
5.528000e-02 1.229696e+04 1.488664e+03 1.217779e+04
6.523200e-02 1.056629e+04 1.105007e+03 1.052219e+04
7.522900e-02 8.034421e+03 8.147362e+02 8.718595e+03
8.519300e-02 6.588139e+03 6.423518e+02 7.028682e+03
9.516600e-02 6.017667e+03 5.006437e+02 5.766412e+03
1.051550e-01 4.951934e+03 4.015148e+02 4.924927e+03
1.151310e-01 4.679659e+03 3.337855e+02 4.307781e+03
1.251240e-01 3.986912e+03 2.927085e+02 3.734677e+03
1.351250e-01 3.083137e+03 2.445238e+02 3.187833e+03
1.451200e-01 2.726767e+03 2.176334e+02 2.778821e+03
1.551180e-01 2.590159e+03 1.810367e+02 2.472123e+03
1.651050e-01 2.005818e+03 1.599251e+02 2.197288e+03
1.750880e-01 1.955804e+03 1.493945e+02 1.894911e+03
1.850890e-01 1.597314e+03 1.312579e+02 1.624788e+03
1.950930e-01 1.401779e+03 1.213833e+02 1.398519e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.975198	0.986052	0.453738	1.154604	-0.307838	1.201153	3.916875	1.154604	-0.307838	1.201153	3.916875	49.887810 	 72-11
