#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 8.716538e+03 9.002477e+03 2.016905e+04
3.546900e-02 1.014062e+04 5.550014e+03 1.690363e+04
4.536800e-02 1.467948e+04 3.442054e+03 1.340917e+04
5.531400e-02 1.344843e+04 2.397204e+03 1.095929e+04
6.525800e-02 1.015519e+04 1.848165e+03 9.420462e+03
7.520900e-02 7.269245e+03 1.427121e+03 8.248809e+03
8.517500e-02 7.987037e+03 1.034219e+03 7.016589e+03
9.515700e-02 6.143418e+03 8.162805e+02 5.753959e+03
1.051620e-01 4.829525e+03 6.718356e+02 4.613640e+03
1.151480e-01 3.646132e+03 5.420027e+02 3.746437e+03
1.251460e-01 3.423872e+03 4.535195e+02 3.180810e+03
1.351460e-01 2.982388e+03 3.868590e+02 2.811508e+03
1.451320e-01 2.529035e+03 3.405732e+02 2.515845e+03
1.551140e-01 2.398779e+03 2.970613e+02 2.243073e+03
1.651020e-01 1.943448e+03 2.568253e+02 1.949365e+03
1.751050e-01 1.451198e+03 2.270777e+02 1.666909e+03
1.850970e-01 1.798476e+03 2.048604e+02 1.448199e+03
1.950850e-01 1.348200e+03 1.783345e+02 1.284306e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.056362	0.992752	0.403165	1.285456	-0.607233	1.648366	4.668893	1.285456	-0.607233	1.648366	4.668893	58.153020 	 72-11
