#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.400759e+04 3.941315e+03 5.969695e+04
3.546900e-02 5.011744e+04 2.332223e+03 4.813131e+04
4.536800e-02 4.067579e+04 1.472100e+03 3.874124e+04
5.531400e-02 3.343319e+04 1.019281e+03 3.296394e+04
6.525800e-02 2.874404e+04 7.510858e+02 2.914286e+04
7.520900e-02 2.566384e+04 5.977086e+02 2.551874e+04
8.517500e-02 2.223184e+04 4.420094e+02 2.166713e+04
9.515700e-02 1.815418e+04 3.528053e+02 1.817647e+04
1.051620e-01 1.496795e+04 2.743676e+02 1.557344e+04
1.151480e-01 1.407901e+04 2.399903e+02 1.388197e+04
1.251460e-01 1.256612e+04 1.933166e+02 1.265942e+04
1.351460e-01 1.144917e+04 1.725968e+02 1.152858e+04
1.451320e-01 1.037405e+04 1.416208e+02 1.037854e+04
1.551140e-01 9.349266e+03 1.252944e+02 9.268996e+03
1.651020e-01 8.275465e+03 1.169454e+02 8.334749e+03
1.751050e-01 7.515802e+03 1.025878e+02 7.617804e+03
1.850970e-01 7.174633e+03 8.678640e+01 7.025112e+03
1.950850e-01 6.502513e+03 8.042484e+01 6.517217e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.038418	1.020296	0.484075	1.298146	0.556760	1.047902	4.317275	1.298146	0.556760	1.047902	4.317275	73.649800 	 72-11
