#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.816255e+04 3.941315e+03 6.240871e+04
3.546900e-02 4.831761e+04 2.332223e+03 4.956557e+04
4.536800e-02 3.894903e+04 1.472100e+03 3.981761e+04
5.531400e-02 3.400321e+04 1.019281e+03 3.408114e+04
6.525800e-02 3.126791e+04 7.510858e+02 3.012182e+04
7.520900e-02 2.672512e+04 5.977086e+02 2.606735e+04
8.517500e-02 2.201688e+04 4.420094e+02 2.185742e+04
9.515700e-02 1.843343e+04 3.528053e+02 1.828781e+04
1.051620e-01 1.567644e+04 2.743676e+02 1.582689e+04
1.151480e-01 1.436244e+04 2.399903e+02 1.428709e+04
1.251460e-01 1.299659e+04 1.933166e+02 1.306630e+04
1.351460e-01 1.156367e+04 1.725968e+02 1.182060e+04
1.451320e-01 1.066289e+04 1.416208e+02 1.055509e+04
1.551140e-01 9.421702e+03 1.252944e+02 9.396480e+03
1.651020e-01 8.468978e+03 1.169454e+02 8.490263e+03
1.751050e-01 7.866503e+03 1.025878e+02 7.794289e+03
1.850970e-01 7.278905e+03 8.678640e+01 7.190954e+03
1.950850e-01 6.646182e+03 8.042484e+01 6.646345e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.979959	0.993416	0.404304	1.267132	0.236384	0.985289	3.347408	1.267132	0.236384	0.985289	3.347408	79.875980 	 72-11
