#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.475788e+04 5.728861e+03 2.793342e+04
3.546900e-02 2.083622e+04 3.203750e+03 2.189306e+04
4.537800e-02 1.602434e+04 2.088008e+03 1.708775e+04
5.528000e-02 1.513320e+04 1.488664e+03 1.419350e+04
6.523200e-02 1.041526e+04 1.105007e+03 1.214201e+04
7.522900e-02 8.410064e+03 8.147362e+02 1.014873e+04
8.519300e-02 8.345748e+03 6.423518e+02 8.213124e+03
9.516600e-02 7.409120e+03 5.006437e+02 6.627226e+03
1.051550e-01 5.898810e+03 4.015148e+02 5.471659e+03
1.151310e-01 4.784505e+03 3.337855e+02 4.631031e+03
1.251240e-01 3.741688e+03 2.927085e+02 3.948768e+03
1.351250e-01 3.290622e+03 2.445238e+02 3.387524e+03
1.451200e-01 2.898118e+03 2.176334e+02 2.949106e+03
1.551180e-01 2.431937e+03 1.810367e+02 2.615714e+03
1.651050e-01 2.331172e+03 1.599251e+02 2.325219e+03
1.750880e-01 1.954671e+03 1.493945e+02 2.021106e+03
1.850890e-01 1.872970e+03 1.312579e+02 1.748740e+03
1.950930e-01 1.510603e+03 1.213833e+02 1.519735e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.011613	1.000691	0.554351	1.132683	-1.228009	1.752102	5.386533	1.132683	-1.228009	1.752102	5.386533	59.507530 	 72-11
