#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.241032e+04 5.728861e+03 2.411729e+04
3.546900e-02 1.849356e+04 3.203750e+03 1.958045e+04
4.537800e-02 1.427253e+04 2.088008e+03 1.536918e+04
5.528000e-02 1.299263e+04 1.488664e+03 1.266925e+04
6.523200e-02 9.785946e+03 1.105007e+03 1.099609e+04
7.522900e-02 9.933172e+03 8.147362e+02 9.615748e+03
8.519300e-02 7.462474e+03 6.423518e+02 8.109235e+03
9.516600e-02 6.651666e+03 5.006437e+02 6.613562e+03
1.051550e-01 5.294959e+03 4.015148e+02 5.346451e+03
1.151310e-01 4.733616e+03 3.337855e+02 4.438185e+03
1.251240e-01 4.120867e+03 2.927085e+02 3.843831e+03
1.351250e-01 3.236010e+03 2.445238e+02 3.437131e+03
1.451200e-01 3.023117e+03 2.176334e+02 3.079194e+03
1.551180e-01 2.842480e+03 1.810367e+02 2.732853e+03
1.651050e-01 2.220907e+03 1.599251e+02 2.375282e+03
1.750880e-01 2.021312e+03 1.493945e+02 2.051842e+03
1.850890e-01 1.750727e+03 1.312579e+02 1.795062e+03
1.950930e-01 1.615467e+03 1.213833e+02 1.595193e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.047912	0.978661	0.469657	1.184241	-0.637049	1.424941	4.640758	1.184241	-0.637049	1.424941	4.640758	57.721300 	 72-11
