#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.625927e+04 2.545024e+03 5.825173e+04
3.546900e-02 4.565992e+04 1.402254e+03 4.601553e+04
4.537800e-02 3.694442e+04 8.959835e+02 3.675791e+04
5.528000e-02 3.082565e+04 6.492799e+02 3.141887e+04
6.523200e-02 2.867084e+04 4.743030e+02 2.777123e+04
7.522900e-02 2.429778e+04 3.536445e+02 2.402502e+04
8.519300e-02 2.023732e+04 2.808882e+02 2.013015e+04
9.516600e-02 1.680712e+04 2.212556e+02 1.682692e+04
1.051550e-01 1.446975e+04 1.732168e+02 1.455378e+04
1.151310e-01 1.286207e+04 1.462162e+02 1.313522e+04
1.251240e-01 1.211505e+04 1.256686e+02 1.201313e+04
1.351250e-01 1.076943e+04 1.154657e+02 1.087234e+04
1.451200e-01 9.652626e+03 9.419011e+01 9.723190e+03
1.551180e-01 8.624654e+03 8.525861e+01 8.680047e+03
1.651050e-01 7.843760e+03 7.613823e+01 7.872036e+03
1.750880e-01 7.310615e+03 6.951616e+01 7.249184e+03
1.850890e-01 6.690555e+03 6.273365e+01 6.704778e+03
1.950930e-01 6.263488e+03 5.500268e+01 6.210893e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.013247	0.979759	0.505330	1.137347	-0.550518	1.402063	4.661686	1.137347	-0.550518	1.402063	4.661686	46.957950 	 72-11
