#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.240490e+04 3.941315e+03 5.836493e+04
3.546900e-02 4.710810e+04 2.332223e+03 4.677730e+04
4.536800e-02 3.937547e+04 1.472100e+03 3.765060e+04
5.531400e-02 3.179894e+04 1.019281e+03 3.216379e+04
6.525800e-02 2.861802e+04 7.510858e+02 2.848433e+04
7.520900e-02 2.478731e+04 5.977086e+02 2.485748e+04
8.517500e-02 2.126036e+04 4.420094e+02 2.101097e+04
9.515700e-02 1.787449e+04 3.528053e+02 1.761269e+04
1.051620e-01 1.503427e+04 2.743676e+02 1.516537e+04
1.151480e-01 1.357190e+04 2.399903e+02 1.361872e+04
1.251460e-01 1.231411e+04 1.933166e+02 1.246812e+04
1.351460e-01 1.121157e+04 1.725968e+02 1.134734e+04
1.451320e-01 1.022975e+04 1.416208e+02 1.019065e+04
1.551140e-01 8.994547e+03 1.252944e+02 9.090866e+03
1.651020e-01 8.313925e+03 1.169454e+02 8.195441e+03
1.751050e-01 7.600641e+03 1.025878e+02 7.517510e+03
1.850970e-01 6.982718e+03 8.678640e+01 6.948843e+03
1.950850e-01 6.461214e+03 8.042484e+01 6.451323e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.009691	1.009563	0.397401	1.210638	-0.799902	1.699203	3.830743	1.210638	-0.799902	1.699203	3.830743	56.606710 	 72-11
