#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.909701e+04 9.002477e+03 2.616758e+04
3.546900e-02 2.101488e+04 5.550014e+03 1.993836e+04
4.536800e-02 1.570628e+04 3.442054e+03 1.596168e+04
5.531400e-02 1.312263e+04 2.397204e+03 1.368997e+04
6.525800e-02 1.303740e+04 1.848165e+03 1.150232e+04
7.520900e-02 9.435633e+03 1.427121e+03 8.977491e+03
8.517500e-02 6.191479e+03 1.034219e+03 6.948786e+03
9.515700e-02 5.944786e+03 8.162805e+02 5.784899e+03
1.051620e-01 4.534881e+03 6.718356e+02 5.178111e+03
1.151480e-01 4.794280e+03 5.420027e+02 4.587460e+03
1.251460e-01 3.950512e+03 4.535195e+02 3.847076e+03
1.351460e-01 3.360583e+03 3.868590e+02 3.155684e+03
1.451320e-01 2.772480e+03 3.405732e+02 2.689925e+03
1.551140e-01 2.613006e+03 2.970613e+02 2.428039e+03
1.651020e-01 2.551548e+03 2.568253e+02 2.230620e+03
1.751050e-01 1.841997e+03 2.270777e+02 1.946989e+03
1.850970e-01 1.675669e+03 2.048604e+02 1.669816e+03
1.950850e-01 1.290437e+03 1.783345e+02 1.426770e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.932380	1.026737	0.555741	1.206997	-0.234386	1.227281	3.905873	1.206997	-0.234386	1.227281	3.905873	40.041190 	 72-11
