#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.607160e+04 2.545024e+03 5.636624e+04
3.546900e-02 4.588079e+04 1.402254e+03 4.483698e+04
4.537800e-02 3.617381e+04 8.959835e+02 3.583386e+04
5.528000e-02 3.222010e+04 6.492799e+02 3.056378e+04
6.523200e-02 2.622769e+04 4.743030e+02 2.708747e+04
7.522900e-02 2.356582e+04 3.536445e+02 2.363891e+04
8.519300e-02 1.980544e+04 2.808882e+02 1.996469e+04
9.516600e-02 1.689626e+04 2.212556e+02 1.672097e+04
1.051550e-01 1.455785e+04 1.732168e+02 1.439631e+04
1.151310e-01 1.288647e+04 1.462162e+02 1.293953e+04
1.251240e-01 1.193683e+04 1.256686e+02 1.184868e+04
1.351250e-01 1.078510e+04 1.154657e+02 1.077591e+04
1.451200e-01 9.663516e+03 9.419011e+01 9.665415e+03
1.551180e-01 8.562662e+03 8.525861e+01 8.620113e+03
1.651050e-01 7.676380e+03 7.613823e+01 7.773606e+03
1.750880e-01 7.108388e+03 6.951616e+01 7.131065e+03
1.850890e-01 6.583299e+03 6.273365e+01 6.578533e+03
1.950930e-01 6.118448e+03 5.500268e+01 6.083628e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.095793	0.966054	0.364017	1.215430	-0.109973	1.257007	4.416009	1.215430	-0.109973	1.257007	4.416009	69.293670 	 72-11
