#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.274106e+04 5.728861e+03 2.404606e+04
3.546900e-02 1.790792e+04 3.203750e+03 1.904142e+04
4.537800e-02 1.462568e+04 2.088008e+03 1.502596e+04
5.528000e-02 1.195184e+04 1.488664e+03 1.264655e+04
6.523200e-02 1.160338e+04 1.105007e+03 1.102666e+04
7.522900e-02 9.246600e+03 8.147362e+02 9.442574e+03
8.519300e-02 8.277709e+03 6.423518e+02 7.813115e+03
9.516600e-02 5.395934e+03 5.006437e+02 6.402750e+03
1.051550e-01 5.169703e+03 4.015148e+02 5.338987e+03
1.151310e-01 5.279146e+03 3.337855e+02 4.576893e+03
1.251240e-01 4.272053e+03 2.927085e+02 3.979067e+03
1.351250e-01 3.313672e+03 2.445238e+02 3.477848e+03
1.451200e-01 3.429661e+03 2.176334e+02 3.050562e+03
1.551180e-01 2.649594e+03 1.810367e+02 2.685728e+03
1.651050e-01 2.368800e+03 1.599251e+02 2.343625e+03
1.750880e-01 1.792172e+03 1.493945e+02 1.998425e+03
1.850890e-01 1.682420e+03 1.312579e+02 1.691342e+03
1.950930e-01 1.437247e+03 1.213833e+02 1.432429e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.012109	0.991245	0.462652	1.160037	2.030827	1.035558	4.297659	1.160037	2.030827	1.035558	4.297659	66.299130 	 72-11
