#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.073013e+04 5.728861e+03 2.458447e+04
3.546900e-02 2.108029e+04 3.203750e+03 1.983904e+04
4.537800e-02 1.442829e+04 2.088008e+03 1.556763e+04
5.528000e-02 1.326773e+04 1.488664e+03 1.293042e+04
6.523200e-02 1.042764e+04 1.105007e+03 1.132212e+04
7.522900e-02 1.035499e+04 8.147362e+02 9.915560e+03
8.519300e-02 8.950386e+03 6.423518e+02 8.323124e+03
9.516600e-02 6.152637e+03 5.006437e+02 6.737075e+03
1.051550e-01 5.138116e+03 4.015148e+02 5.432861e+03
1.151310e-01 5.033926e+03 3.337855e+02 4.555652e+03
1.251240e-01 4.020313e+03 2.927085e+02 4.001221e+03
1.351250e-01 3.609689e+03 2.445238e+02 3.582807e+03
1.451200e-01 3.305810e+03 2.176334e+02 3.181386e+03
1.551180e-01 2.603650e+03 1.810367e+02 2.761441e+03
1.651050e-01 2.095090e+03 1.599251e+02 2.341279e+03
1.750880e-01 1.888196e+03 1.493945e+02 1.982890e+03
1.850890e-01 1.809199e+03 1.312579e+02 1.712302e+03
1.950930e-01 1.584556e+03 1.213833e+02 1.508249e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.023119	0.948640	0.444869	1.155856	-0.205382	1.159392	4.449827	1.155856	-0.205382	1.159392	4.449827	44.232990 	 72-11
