#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.189844e+04 2.545024e+03 5.772076e+04
3.546900e-02 4.878461e+04 1.402254e+03 4.576654e+04
4.537800e-02 3.765893e+04 8.959835e+02 3.655673e+04
5.528000e-02 3.144376e+04 6.492799e+02 3.119055e+04
6.523200e-02 2.784090e+04 4.743030e+02 2.758390e+04
7.522900e-02 2.428117e+04 3.536445e+02 2.395784e+04
8.519300e-02 1.989718e+04 2.808882e+02 2.014243e+04
9.516600e-02 1.725012e+04 2.212556e+02 1.682648e+04
1.051550e-01 1.439300e+04 1.732168e+02 1.448019e+04
1.151310e-01 1.285705e+04 1.462162e+02 1.300223e+04
1.251240e-01 1.177173e+04 1.256686e+02 1.188549e+04
1.351250e-01 1.077020e+04 1.154657e+02 1.079120e+04
1.451200e-01 9.696619e+03 9.419011e+01 9.677736e+03
1.551180e-01 8.562282e+03 8.525861e+01 8.633080e+03
1.651050e-01 7.741297e+03 7.613823e+01 7.788305e+03
1.750880e-01 7.208548e+03 6.951616e+01 7.139716e+03
1.850890e-01 6.599858e+03 6.273365e+01 6.592028e+03
1.950930e-01 6.155492e+03 5.500268e+01 6.112961e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.978662	1.021685	0.509216	1.155589	-0.691189	1.428246	4.217003	1.155589	-0.691189	1.428246	4.217003	51.172750 	 72-11
