#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.152166e+04 9.002477e+03 2.378912e+04
3.546900e-02 2.039836e+04 5.550014e+03 1.959760e+04
4.536800e-02 1.694984e+04 3.442054e+03 1.552306e+04
5.531400e-02 1.014633e+04 2.397204e+03 1.280031e+04
6.525800e-02 9.732954e+03 1.848165e+03 1.102687e+04
7.520900e-02 9.414432e+03 1.427121e+03 9.530574e+03
8.517500e-02 7.847026e+03 1.034219e+03 7.974879e+03
9.515700e-02 5.685437e+03 8.162805e+02 6.493896e+03
1.051620e-01 6.012811e+03 6.718356e+02 5.252082e+03
1.151480e-01 4.462375e+03 5.420027e+02 4.328162e+03
1.251460e-01 3.554632e+03 4.535195e+02 3.686141e+03
1.351460e-01 3.619761e+03 3.868590e+02 3.234783e+03
1.451320e-01 2.749443e+03 3.405732e+02 2.855583e+03
1.551140e-01 2.163159e+03 2.970613e+02 2.504568e+03
1.651020e-01 2.136269e+03 2.568253e+02 2.147973e+03
1.751050e-01 1.878532e+03 2.270777e+02 1.809927e+03
1.850970e-01 1.466910e+03 2.048604e+02 1.540281e+03
1.950850e-01 1.337826e+03 1.783345e+02 1.331416e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.030456	0.977926	0.465404	1.213305	-1.175002	2.001873	5.172589	1.213305	-1.175002	2.001873	5.172589	66.923070 	 72-11
