#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 7.709580e+03 5.728861e+03 2.003351e+04
3.546900e-02 1.682031e+04 3.203750e+03 1.709787e+04
4.537800e-02 1.641419e+04 2.088008e+03 1.353026e+04
5.528000e-02 1.236541e+04 1.488664e+03 1.100499e+04
6.523200e-02 1.000804e+04 1.105007e+03 9.681540e+03
7.522900e-02 8.115385e+03 8.147362e+02 8.944445e+03
8.519300e-02 7.814566e+03 6.423518e+02 7.974189e+03
9.516600e-02 6.249575e+03 5.006437e+02 6.647265e+03
1.051550e-01 5.383514e+03 4.015148e+02 5.253757e+03
1.151310e-01 4.181477e+03 3.337855e+02 4.203226e+03
1.251240e-01 3.812948e+03 2.927085e+02 3.630135e+03
1.351250e-01 3.313934e+03 2.445238e+02 3.349675e+03
1.451200e-01 3.043838e+03 2.176334e+02 3.092238e+03
1.551180e-01 2.656807e+03 1.810367e+02 2.740867e+03
1.651050e-01 2.281151e+03 1.599251e+02 2.284536e+03
1.750880e-01 2.019026e+03 1.493945e+02 1.864873e+03
1.850890e-01 1.514371e+03 1.312579e+02 1.561083e+03
1.950930e-01 1.243497e+03 1.213833e+02 1.343631e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.095793	0.966054	0.364017	1.215430	-0.109973	1.257007	4.416009	1.215430	-0.109973	1.257007	4.416009	69.293670 	 72-11
