#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.829266e+04 2.545024e+03 5.833931e+04
3.546900e-02 4.688094e+04 1.402254e+03 4.594233e+04
4.537800e-02 3.771180e+04 8.959835e+02 3.674914e+04
5.528000e-02 3.207445e+04 6.492799e+02 3.149300e+04
6.523200e-02 2.810128e+04 4.743030e+02 2.782483e+04
7.522900e-02 2.400178e+04 3.536445e+02 2.397387e+04
8.519300e-02 2.002858e+04 2.808882e+02 2.001535e+04
9.516600e-02 1.698265e+04 2.212556e+02 1.672634e+04
1.051550e-01 1.431840e+04 1.732168e+02 1.450803e+04
1.151310e-01 1.299970e+04 1.462162e+02 1.313019e+04
1.251240e-01 1.203218e+04 1.256686e+02 1.200624e+04
1.351250e-01 1.087354e+04 1.154657e+02 1.082991e+04
1.451200e-01 9.648162e+03 9.419011e+01 9.659822e+03
1.551180e-01 8.539593e+03 8.525861e+01 8.614212e+03
1.651050e-01 7.647846e+03 7.613823e+01 7.815703e+03
1.750880e-01 7.216924e+03 6.951616e+01 7.200596e+03
1.850890e-01 6.641749e+03 6.273365e+01 6.659911e+03
1.950930e-01 6.269327e+03 5.500268e+01 6.166441e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.975198	0.986052	0.453738	1.154604	-0.307838	1.201153	3.916875	1.154604	-0.307838	1.201153	3.916875	49.887810 	 72-11
