#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.433494e+04 3.941315e+03 6.039499e+04
3.546900e-02 5.272787e+04 2.332223e+03 4.830172e+04
4.536800e-02 4.152021e+04 1.472100e+03 3.892951e+04
5.531400e-02 3.274824e+04 1.019281e+03 3.327910e+04
6.525800e-02 2.862124e+04 7.510858e+02 2.936820e+04
7.520900e-02 2.498737e+04 5.977086e+02 2.545590e+04
8.517500e-02 2.206518e+04 4.420094e+02 2.141614e+04
9.515700e-02 1.823356e+04 3.528053e+02 1.795578e+04
1.051620e-01 1.545421e+04 2.743676e+02 1.551422e+04
1.151480e-01 1.421916e+04 2.399903e+02 1.394795e+04
1.251460e-01 1.263731e+04 1.933166e+02 1.271687e+04
1.351460e-01 1.159583e+04 1.725968e+02 1.149586e+04
1.451320e-01 1.024100e+04 1.416208e+02 1.028240e+04
1.551140e-01 9.123629e+03 1.252944e+02 9.180881e+03
1.651020e-01 8.192806e+03 1.169454e+02 8.317515e+03
1.751050e-01 7.652324e+03 1.025878e+02 7.653752e+03
1.850970e-01 7.105653e+03 8.678640e+01 7.080578e+03
1.950850e-01 6.633760e+03 8.042484e+01 6.565786e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.030456	0.977926	0.465404	1.213305	-1.175002	2.001873	5.172589	1.213305	-1.175002	2.001873	5.172589	66.923070 	 72-11
