#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.844663e+04 9.002477e+03 2.388453e+04
3.546900e-02 1.337906e+04 5.550014e+03 1.927921e+04
4.536800e-02 1.085856e+04 3.442054e+03 1.534597e+04
5.531400e-02 1.443987e+04 2.397204e+03 1.285895e+04
6.525800e-02 1.046987e+04 1.848165e+03 1.107436e+04
7.520900e-02 6.830522e+03 1.427121e+03 9.354028e+03
8.517500e-02 6.000669e+03 1.034219e+03 7.683738e+03
9.515700e-02 7.118841e+03 8.162805e+02 6.297895e+03
1.051620e-01 5.154801e+03 6.718356e+02 5.259128e+03
1.151480e-01 4.877562e+03 5.420027e+02 4.469269e+03
1.251460e-01 4.023914e+03 4.535195e+02 3.811911e+03
1.351460e-01 3.920026e+03 3.868590e+02 3.261302e+03
1.451320e-01 3.383093e+03 3.405732e+02 2.823138e+03
1.551140e-01 2.512408e+03 2.970613e+02 2.477808e+03
1.651020e-01 2.129554e+03 2.568253e+02 2.167506e+03
1.751050e-01 1.865394e+03 2.270777e+02 1.834158e+03
1.850970e-01 1.543227e+03 2.048604e+02 1.531559e+03
1.950850e-01 1.091573e+03 1.783345e+02 1.275190e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.007040	1.001133	0.478932	1.247108	-0.083727	1.218390	4.329677	1.247108	-0.083727	1.218390	4.329677	59.049970 	 72-11
