#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 9.736232e+03 9.002477e+03 1.739830e+04
3.546900e-02 1.097333e+04 5.550014e+03 1.473626e+04
4.536800e-02 1.356561e+04 3.442054e+03 1.180126e+04
5.531400e-02 8.731426e+03 2.397204e+03 9.748536e+03
6.525800e-02 7.521023e+03 1.848165e+03 8.511270e+03
7.520900e-02 6.543124e+03 1.427121e+03 7.600108e+03
8.517500e-02 6.504423e+03 1.034219e+03 6.582794e+03
9.515700e-02 6.098004e+03 8.162805e+02 5.475467e+03
1.051620e-01 5.871603e+03 6.718356e+02 4.446523e+03
1.151480e-01 4.176782e+03 5.420027e+02 3.669733e+03
1.251460e-01 3.615847e+03 4.535195e+02 3.178915e+03
1.351460e-01 2.767652e+03 3.868590e+02 2.863818e+03
1.451320e-01 2.677624e+03 3.405732e+02 2.594892e+03
1.551140e-01 2.047406e+03 2.970613e+02 2.319259e+03
1.651020e-01 2.069570e+03 2.568253e+02 2.005214e+03
1.751050e-01 1.741451e+03 2.270777e+02 1.705577e+03
1.850970e-01 1.462846e+03 2.048604e+02 1.471667e+03
1.950850e-01 1.242252e+03 1.783345e+02 1.293128e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.052615	0.991030	0.339726	1.325789	0.232174	0.993352	3.500169	1.325789	0.232174	0.993352	3.500169	53.194720 	 72-11
