#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.135123e+04 3.941315e+03 6.087222e+04
3.546900e-02 4.721358e+04 2.332223e+03 4.872928e+04
4.536800e-02 4.062151e+04 1.472100e+03 3.940975e+04
5.531400e-02 3.329730e+04 1.019281e+03 3.378384e+04
6.525800e-02 2.933015e+04 7.510858e+02 2.981095e+04
7.520900e-02 2.691676e+04 5.977086e+02 2.577944e+04
8.517500e-02 2.192903e+04 4.420094e+02 2.164738e+04
9.515700e-02 1.781096e+04 3.528053e+02 1.815723e+04
1.051620e-01 1.548995e+04 2.743676e+02 1.571971e+04
1.151480e-01 1.429947e+04 2.399903e+02 1.414793e+04
1.251460e-01 1.284161e+04 1.933166e+02 1.287530e+04
1.351460e-01 1.128444e+04 1.725968e+02 1.159344e+04
1.451320e-01 1.016966e+04 1.416208e+02 1.033204e+04
1.551140e-01 9.211257e+03 1.252944e+02 9.208581e+03
1.651020e-01 8.388984e+03 1.169454e+02 8.342162e+03
1.751050e-01 7.682740e+03 1.025878e+02 7.677132e+03
1.850970e-01 7.045880e+03 8.678640e+01 7.096026e+03
1.950850e-01 6.623654e+03 8.042484e+01 6.567726e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.031457	0.965735	0.395493	1.178896	-1.541500	2.249347	4.431115	1.178896	-1.541500	2.249347	4.431115	53.101600 	 72-11
