#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.193401e+04 3.941315e+03 6.044939e+04
3.546900e-02 5.165797e+04 2.332223e+03 4.843621e+04
4.536800e-02 3.929324e+04 1.472100e+03 3.920328e+04
5.531400e-02 3.340482e+04 1.019281e+03 3.357001e+04
6.525800e-02 3.007153e+04 7.510858e+02 2.956182e+04
7.520900e-02 2.600408e+04 5.977086e+02 2.554539e+04
8.517500e-02 2.154879e+04 4.420094e+02 2.150980e+04
9.515700e-02 1.830456e+04 3.528053e+02 1.811988e+04
1.051620e-01 1.569517e+04 2.743676e+02 1.571976e+04
1.151480e-01 1.400411e+04 2.399903e+02 1.410971e+04
1.251460e-01 1.239301e+04 1.933166e+02 1.278568e+04
1.351460e-01 1.129504e+04 1.725968e+02 1.150466e+04
1.451320e-01 1.029572e+04 1.416208e+02 1.027661e+04
1.551140e-01 9.228240e+03 1.252944e+02 9.199200e+03
1.651020e-01 8.520995e+03 1.169454e+02 8.348569e+03
1.751050e-01 7.665661e+03 1.025878e+02 7.668846e+03
1.850970e-01 7.119396e+03 8.678640e+01 7.066414e+03
1.950850e-01 6.458047e+03 8.042484e+01 6.516588e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.137704	0.922548	0.296177	1.277924	-0.584346	1.579928	5.267998	1.277924	-0.584346	1.579928	5.267998	76.215120 	 72-11
