#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.044622e+04 2.545024e+03 5.609352e+04
3.546900e-02 4.517721e+04 1.402254e+03 4.521174e+04
4.537800e-02 3.602449e+04 8.959835e+02 3.625164e+04
5.528000e-02 3.125056e+04 6.492799e+02 3.077832e+04
6.523200e-02 2.699602e+04 4.743030e+02 2.721704e+04
7.522900e-02 2.395832e+04 3.536445e+02 2.388506e+04
8.519300e-02 2.056828e+04 2.808882e+02 2.032068e+04
9.516600e-02 1.694853e+04 2.212556e+02 1.703890e+04
1.051550e-01 1.430684e+04 1.732168e+02 1.455268e+04
1.151310e-01 1.276613e+04 1.462162e+02 1.293160e+04
1.251240e-01 1.179406e+04 1.256686e+02 1.178294e+04
1.351250e-01 1.064376e+04 1.154657e+02 1.074321e+04
1.451200e-01 9.752125e+03 9.419011e+01 9.679636e+03
1.551180e-01 8.681675e+03 8.525861e+01 8.649394e+03
1.651050e-01 7.765526e+03 7.613823e+01 7.779638e+03
1.750880e-01 7.097554e+03 6.951616e+01 7.122008e+03
1.850890e-01 6.562245e+03 6.273365e+01 6.581761e+03
1.950930e-01 6.110412e+03 5.500268e+01 6.121995e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.104443	1.002667	0.455747	1.180735	-1.718098	2.185596	6.477038	1.180735	-1.718098	2.185596	6.477038	35.195620 	 72-11
