#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.992665e+04 3.941315e+03 6.078941e+04
3.546900e-02 5.123716e+04 2.332223e+03 4.889425e+04
4.536800e-02 4.120140e+04 1.472100e+03 3.938613e+04
5.531400e-02 3.379045e+04 1.019281e+03 3.354268e+04
6.525800e-02 3.011113e+04 7.510858e+02 2.957753e+04
7.520900e-02 2.517085e+04 5.977086e+02 2.574477e+04
8.517500e-02 2.232676e+04 4.420094e+02 2.174394e+04
9.515700e-02 1.827240e+04 3.528053e+02 1.821077e+04
1.051620e-01 1.544942e+04 2.743676e+02 1.562839e+04
1.151480e-01 1.388095e+04 2.399903e+02 1.394427e+04
1.251460e-01 1.257961e+04 1.933166e+02 1.268083e+04
1.351460e-01 1.142895e+04 1.725968e+02 1.148711e+04
1.451320e-01 1.023033e+04 1.416208e+02 1.029571e+04
1.551140e-01 9.236553e+03 1.252944e+02 9.183180e+03
1.651020e-01 8.187148e+03 1.169454e+02 8.280281e+03
1.751050e-01 7.620050e+03 1.025878e+02 7.587828e+03
1.850970e-01 6.993764e+03 8.678640e+01 7.007431e+03
1.950850e-01 6.627881e+03 8.042484e+01 6.502389e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.036200	1.003354	0.527650	1.206658	-0.795528	1.799181	4.914448	1.206658	-0.795528	1.799181	4.914448	72.349890 	 72-11
