#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.769778e+04 2.545024e+03 5.904184e+04
3.546900e-02 4.776620e+04 1.402254e+03 4.653979e+04
4.537800e-02 3.820078e+04 8.959835e+02 3.718951e+04
5.528000e-02 3.156370e+04 6.492799e+02 3.183509e+04
6.523200e-02 2.818131e+04 4.743030e+02 2.813027e+04
7.522900e-02 2.459435e+04 3.536445e+02 2.426532e+04
8.519300e-02 2.046897e+04 2.808882e+02 2.026472e+04
9.516600e-02 1.717775e+04 2.212556e+02 1.690883e+04
1.051550e-01 1.467259e+04 1.732168e+02 1.463026e+04
1.151310e-01 1.305796e+04 1.462162e+02 1.321147e+04
1.251240e-01 1.201611e+04 1.256686e+02 1.207138e+04
1.351250e-01 1.071006e+04 1.154657e+02 1.090017e+04
1.451200e-01 9.609651e+03 9.419011e+01 9.716866e+03
1.551180e-01 8.504414e+03 8.525861e+01 8.647924e+03
1.651050e-01 7.773153e+03 7.613823e+01 7.830056e+03
1.750880e-01 7.318906e+03 6.951616e+01 7.200798e+03
1.850890e-01 6.566079e+03 6.273365e+01 6.650881e+03
1.950930e-01 6.206415e+03 5.500268e+01 6.151727e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.986894	0.985692	0.454160	1.178911	-0.247109	1.141367	3.974958	1.178911	-0.247109	1.141367	3.974958	83.866190 	 72-11
