#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.602242e+04 9.002477e+03 2.001659e+04
3.546900e-02 8.764700e+03 5.550014e+03 1.609916e+04
4.536800e-02 1.251856e+04 3.442054e+03 1.295435e+04
5.531400e-02 8.408140e+03 2.397204e+03 1.104026e+04
6.525800e-02 7.684875e+03 1.848165e+03 9.619445e+03
7.520900e-02 1.029469e+04 1.427121e+03 8.165023e+03
8.517500e-02 6.785019e+03 1.034219e+03 6.766040e+03
9.515700e-02 5.545822e+03 8.162805e+02 5.638391e+03
1.051620e-01 4.254981e+03 6.718356e+02 4.820414e+03
1.151480e-01 4.329149e+03 5.420027e+02 4.215023e+03
1.251460e-01 4.068846e+03 4.535195e+02 3.706181e+03
1.351460e-01 3.493759e+03 3.868590e+02 3.255940e+03
1.451320e-01 3.053386e+03 3.405732e+02 2.900138e+03
1.551140e-01 2.268526e+03 2.970613e+02 2.604113e+03
1.651020e-01 2.214093e+03 2.568253e+02 2.320534e+03
1.751050e-01 2.243087e+03 2.270777e+02 2.028477e+03
1.850970e-01 1.641243e+03 2.048604e+02 1.783519e+03
1.950850e-01 1.454110e+03 1.783345e+02 1.585948e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.976118	0.970773	0.379812	1.248185	0.667778	0.817232	3.439514	1.248185	0.667778	0.817232	3.439514	90.985360 	 72-11
