#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.555847e+04 3.941315e+03 6.396814e+04
3.546900e-02 5.042219e+04 2.332223e+03 5.040716e+04
4.536800e-02 4.267059e+04 1.472100e+03 4.063735e+04
5.531400e-02 3.385495e+04 1.019281e+03 3.480403e+04
6.525800e-02 3.124098e+04 7.510858e+02 3.039022e+04
7.520900e-02 2.563704e+04 5.977086e+02 2.578936e+04
8.517500e-02 2.172225e+04 4.420094e+02 2.137140e+04
9.515700e-02 1.783015e+04 3.528053e+02 1.792797e+04
1.051620e-01 1.553319e+04 2.743676e+02 1.563696e+04
1.151480e-01 1.405595e+04 2.399903e+02 1.408332e+04
1.251460e-01 1.231088e+04 1.933166e+02 1.270083e+04
1.351460e-01 1.104415e+04 1.725968e+02 1.133721e+04
1.451320e-01 1.024925e+04 1.416208e+02 1.007511e+04
1.551140e-01 9.080633e+03 1.252944e+02 9.027906e+03
1.651020e-01 8.192973e+03 1.169454e+02 8.229207e+03
1.751050e-01 7.688719e+03 1.025878e+02 7.586189e+03
1.850970e-01 7.066390e+03 8.678640e+01 7.013043e+03
1.950850e-01 6.451027e+03 8.042484e+01 6.488302e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.938002	0.961969	0.574113	1.137985	-1.148435	1.795798	5.535320	1.137985	-1.148435	1.795798	5.535320	43.010310 	 72-11
