#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.008823e+04 2.545024e+03 5.836306e+04
3.546900e-02 4.674359e+04 1.402254e+03 4.600796e+04
4.537800e-02 3.665912e+04 8.959835e+02 3.669247e+04
5.528000e-02 3.120888e+04 6.492799e+02 3.133650e+04
6.523200e-02 2.719538e+04 4.743030e+02 2.769067e+04
7.522900e-02 2.426014e+04 3.536445e+02 2.395213e+04
8.519300e-02 1.995797e+04 2.808882e+02 2.005735e+04
9.516600e-02 1.658216e+04 2.212556e+02 1.674169e+04
1.051550e-01 1.461993e+04 1.732168e+02 1.444246e+04
1.151310e-01 1.325877e+04 1.462162e+02 1.300265e+04
1.251240e-01 1.178891e+04 1.256686e+02 1.188316e+04
1.351250e-01 1.084663e+04 1.154657e+02 1.076393e+04
1.451200e-01 9.659748e+03 9.419011e+01 9.631638e+03
1.551180e-01 8.547701e+03 8.525861e+01 8.584145e+03
1.651050e-01 7.763349e+03 7.613823e+01 7.742928e+03
1.750880e-01 7.112926e+03 6.951616e+01 7.093521e+03
1.850890e-01 6.454507e+03 6.273365e+01 6.539384e+03
1.950930e-01 6.105300e+03 5.500268e+01 6.049737e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.954860	1.020332	0.498275	1.152136	-0.282882	1.205289	3.860622	1.152136	-0.282882	1.205289	3.860622	65.325740 	 72-11
