#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.748353e+04 2.545024e+03 5.789284e+04
3.546900e-02 4.538231e+04 1.402254e+03 4.577528e+04
4.537800e-02 3.815956e+04 8.959835e+02 3.657232e+04
5.528000e-02 3.272358e+04 6.492799e+02 3.127533e+04
6.523200e-02 2.809936e+04 4.743030e+02 2.768489e+04
7.522900e-02 2.430653e+04 3.536445e+02 2.399276e+04
8.519300e-02 2.005015e+04 2.808882e+02 2.011257e+04
9.516600e-02 1.653848e+04 2.212556e+02 1.679190e+04
1.051550e-01 1.428377e+04 1.732168e+02 1.450139e+04
1.151310e-01 1.297523e+04 1.462162e+02 1.308585e+04
1.251240e-01 1.184910e+04 1.256686e+02 1.198439e+04
1.351250e-01 1.089345e+04 1.154657e+02 1.086145e+04
1.451200e-01 9.786803e+03 9.419011e+01 9.708277e+03
1.551180e-01 8.560996e+03 8.525861e+01 8.645393e+03
1.651050e-01 7.675696e+03 7.613823e+01 7.821203e+03
1.750880e-01 7.085347e+03 6.951616e+01 7.195745e+03
1.850890e-01 6.736926e+03 6.273365e+01 6.653936e+03
1.950930e-01 6.256893e+03 5.500268e+01 6.164727e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.012273	0.984627	0.430207	1.180609	0.002949	1.126492	3.921720	1.180609	0.002949	1.126492	3.921720	57.048990 	 72-11
