#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.888375e+04 9.002477e+03 2.636686e+04
3.546900e-02 1.486571e+04 5.550014e+03 2.038140e+04
4.536800e-02 1.651226e+04 3.442054e+03 1.630161e+04
5.531400e-02 1.557505e+04 2.397204e+03 1.382918e+04
6.525800e-02 1.579131e+04 1.848165e+03 1.159725e+04
7.520900e-02 1.022191e+04 1.427121e+03 9.218945e+03
8.517500e-02 6.707105e+03 1.034219e+03 7.307008e+03
9.515700e-02 4.979617e+03 8.162805e+02 6.088728e+03
1.051620e-01 4.906551e+03 6.718356e+02 5.297855e+03
1.151480e-01 4.359553e+03 5.420027e+02 4.546221e+03
1.251460e-01 3.331817e+03 4.535195e+02 3.804265e+03
1.351460e-01 4.131700e+03 3.868590e+02 3.235274e+03
1.451320e-01 3.098329e+03 3.405732e+02 2.855218e+03
1.551140e-01 2.419780e+03 2.970613e+02 2.599817e+03
1.651020e-01 1.957782e+03 2.568253e+02 2.333989e+03
1.751050e-01 2.164173e+03 2.270777e+02 2.020454e+03
1.850970e-01 1.871979e+03 2.048604e+02 1.773370e+03
1.950850e-01 1.521672e+03 1.783345e+02 1.590079e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.930038	0.974989	0.517139	1.173536	-1.095786	1.689384	4.457124	1.173536	-1.095786	1.689384	4.457124	77.388200 	 72-11
