#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.941680e+04 5.728861e+03 2.653779e+04
3.546900e-02 1.746220e+04 3.203750e+03 2.070373e+04
4.537800e-02 1.744843e+04 2.088008e+03 1.612158e+04
5.528000e-02 1.476230e+04 1.488664e+03 1.337029e+04
6.523200e-02 8.198137e+03 1.105007e+03 1.139171e+04
7.522900e-02 8.531192e+03 8.147362e+02 9.446955e+03
8.519300e-02 7.572245e+03 6.423518e+02 7.582395e+03
9.516600e-02 5.988021e+03 5.006437e+02 6.091534e+03
1.051550e-01 5.214643e+03 4.015148e+02 5.034450e+03
1.151310e-01 4.670820e+03 3.337855e+02 4.269611e+03
1.251240e-01 3.877662e+03 2.927085e+02 3.634766e+03
1.351250e-01 3.004163e+03 2.445238e+02 3.106932e+03
1.451200e-01 2.743624e+03 2.176334e+02 2.704824e+03
1.551180e-01 2.320932e+03 1.810367e+02 2.417651e+03
1.651050e-01 2.120837e+03 1.599251e+02 2.186380e+03
1.750880e-01 1.848311e+03 1.493945e+02 1.940449e+03
1.850890e-01 1.810559e+03 1.312579e+02 1.715413e+03
1.950930e-01 1.452220e+03 1.213833e+02 1.523001e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.011287	1.009931	0.540512	1.147836	-1.300985	1.798047	5.434992	1.147836	-1.300985	1.798047	5.434992	58.649150 	 72-11
