#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.870831e+04 5.728861e+03 2.397183e+04
3.546900e-02 1.398765e+04 3.203750e+03 1.885867e+04
4.537800e-02 1.600931e+04 2.088008e+03 1.485013e+04
5.528000e-02 1.176143e+04 1.488664e+03 1.248822e+04
6.523200e-02 1.003568e+04 1.105007e+03 1.083076e+04
7.522900e-02 8.177567e+03 8.147362e+02 9.173211e+03
8.519300e-02 7.532556e+03 6.423518e+02 7.511460e+03
9.516600e-02 6.391541e+03 5.006437e+02 6.120278e+03
1.051550e-01 5.358447e+03 4.015148e+02 5.096698e+03
1.151310e-01 4.504496e+03 3.337855e+02 4.358310e+03
1.251240e-01 3.855502e+03 2.927085e+02 3.761777e+03
1.351250e-01 3.386438e+03 2.445238e+02 3.257532e+03
1.451200e-01 3.010361e+03 2.176334e+02 2.837236e+03
1.551180e-01 2.192043e+03 1.810367e+02 2.490101e+03
1.651050e-01 2.095820e+03 1.599251e+02 2.168025e+03
1.750880e-01 1.854129e+03 1.493945e+02 1.839250e+03
1.850890e-01 1.607449e+03 1.312579e+02 1.547798e+03
1.950930e-01 1.302561e+03 1.213833e+02 1.303874e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.004063	0.989517	0.462216	1.162167	-0.243516	1.234084	4.218124	1.162167	-0.243516	1.234084	4.218124	70.971900 	 72-11
