#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.451792e+04 3.941315e+03 6.014320e+04
3.546900e-02 5.306985e+04 2.332223e+03 4.854591e+04
4.536800e-02 3.866467e+04 1.472100e+03 3.923485e+04
5.531400e-02 3.421666e+04 1.019281e+03 3.346761e+04
6.525800e-02 2.945412e+04 7.510858e+02 2.952108e+04
7.520900e-02 2.620751e+04 5.977086e+02 2.570284e+04
8.517500e-02 2.238346e+04 4.420094e+02 2.172901e+04
9.515700e-02 1.788742e+04 3.528053e+02 1.822123e+04
1.051620e-01 1.530295e+04 2.743676e+02 1.564986e+04
1.151480e-01 1.369322e+04 2.399903e+02 1.396106e+04
1.251460e-01 1.243301e+04 1.933166e+02 1.268633e+04
1.351460e-01 1.169448e+04 1.725968e+02 1.148079e+04
1.451320e-01 1.047188e+04 1.416208e+02 1.027856e+04
1.551140e-01 9.220830e+03 1.252944e+02 9.164648e+03
1.651020e-01 8.354482e+03 1.169454e+02 8.269159e+03
1.751050e-01 7.453210e+03 1.025878e+02 7.587546e+03
1.850970e-01 7.012872e+03 8.678640e+01 7.016734e+03
1.950850e-01 6.519319e+03 8.042484e+01 6.519484e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.063979	0.989104	0.452416	1.242064	-1.028432	1.978522	5.476006	1.242064	-1.028432	1.978522	5.476006	47.430600 	 72-11
