#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.683882e+04 2.545024e+03 5.712289e+04
3.546900e-02 4.434952e+04 1.402254e+03 4.536987e+04
4.537800e-02 3.694459e+04 8.959835e+02 3.637324e+04
5.528000e-02 3.194523e+04 6.492799e+02 3.110326e+04
6.523200e-02 2.748439e+04 4.743030e+02 2.749513e+04
7.522900e-02 2.348526e+04 3.536445e+02 2.382872e+04
8.519300e-02 2.022480e+04 2.808882e+02 2.000745e+04
9.516600e-02 1.692235e+04 2.212556e+02 1.674065e+04
1.051550e-01 1.438217e+04 1.732168e+02 1.445864e+04
1.151310e-01 1.298724e+04 1.462162e+02 1.301539e+04
1.251240e-01 1.178175e+04 1.256686e+02 1.187528e+04
1.351250e-01 1.078932e+04 1.154657e+02 1.073115e+04
1.451200e-01 9.564449e+03 9.419011e+01 9.578371e+03
1.551180e-01 8.443375e+03 8.525861e+01 8.534563e+03
1.651050e-01 7.626373e+03 7.613823e+01 7.721964e+03
1.750880e-01 7.091705e+03 6.951616e+01 7.103381e+03
1.850890e-01 6.585789e+03 6.273365e+01 6.561844e+03
1.950930e-01 6.119504e+03 5.500268e+01 6.068261e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.075114	0.954982	0.368030	1.215426	0.451515	1.004617	4.330158	1.215426	0.451515	1.004617	4.330158	52.265830 	 72-11
