#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.185909e+04 2.545024e+03 5.705647e+04
3.546900e-02 4.916503e+04 1.402254e+03 4.522353e+04
4.537800e-02 3.737999e+04 8.959835e+02 3.611825e+04
5.528000e-02 3.030572e+04 6.492799e+02 3.086290e+04
6.523200e-02 2.684865e+04 4.743030e+02 2.737443e+04
7.522900e-02 2.388824e+04 3.536445e+02 2.383823e+04
8.519300e-02 2.043576e+04 2.808882e+02 2.006415e+04
9.516600e-02 1.690143e+04 2.212556e+02 1.676916e+04
1.051550e-01 1.436464e+04 1.732168e+02 1.446019e+04
1.151310e-01 1.282133e+04 1.462162e+02 1.304207e+04
1.251240e-01 1.192201e+04 1.256686e+02 1.197545e+04
1.351250e-01 1.083098e+04 1.154657e+02 1.090000e+04
1.451200e-01 9.679121e+03 9.419011e+01 9.775712e+03
1.551180e-01 8.741384e+03 8.525861e+01 8.714291e+03
1.651050e-01 7.905115e+03 7.613823e+01 7.873708e+03
1.750880e-01 7.300755e+03 6.951616e+01 7.242450e+03
1.850890e-01 6.727819e+03 6.273365e+01 6.702536e+03
1.950930e-01 6.225030e+03 5.500268e+01 6.220067e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.027464	0.989112	0.401950	1.214650	-0.141768	1.177665	3.839662	1.214650	-0.141768	1.177665	3.839662	75.756500 	 72-11
