#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.666159e+04 5.728861e+03 2.693276e+04
3.546900e-02 2.233773e+04 3.203750e+03 2.026945e+04
4.537800e-02 1.524470e+04 2.088008e+03 1.604422e+04
5.528000e-02 1.218440e+04 1.488664e+03 1.370979e+04
6.523200e-02 9.398797e+03 1.105007e+03 1.160282e+04
7.522900e-02 9.477364e+03 8.147362e+02 9.208478e+03
8.519300e-02 7.027531e+03 6.423518e+02 7.212301e+03
9.516600e-02 5.867418e+03 5.006437e+02 5.966048e+03
1.051550e-01 5.404859e+03 4.015148e+02 5.236479e+03
1.151310e-01 4.556941e+03 3.337855e+02 4.583203e+03
1.251240e-01 3.544390e+03 2.927085e+02 3.876360e+03
1.351250e-01 3.134391e+03 2.445238e+02 3.258121e+03
1.451200e-01 2.906552e+03 2.176334e+02 2.838109e+03
1.551180e-01 2.479899e+03 1.810367e+02 2.572055e+03
1.651050e-01 2.474084e+03 1.599251e+02 2.332877e+03
1.750880e-01 2.081638e+03 1.493945e+02 2.026985e+03
1.850890e-01 1.764043e+03 1.312579e+02 1.759534e+03
1.950930e-01 1.395611e+03 1.213833e+02 1.543043e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.939264	0.994575	0.532957	1.108487	-1.042464	1.478147	4.318297	1.108487	-1.042464	1.478147	4.318297	59.032000 	 72-11
