#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.077632e+04 9.002477e+03 2.357423e+04
3.546900e-02 1.336939e+04 5.550014e+03 1.931249e+04
4.536800e-02 1.265520e+04 3.442054e+03 1.531629e+04
5.531400e-02 1.183420e+04 2.397204e+03 1.266042e+04
6.525800e-02 1.015792e+04 1.848165e+03 1.084839e+04
7.520900e-02 9.329015e+03 1.427121e+03 9.252680e+03
8.517500e-02 7.068551e+03 1.034219e+03 7.676774e+03
9.515700e-02 6.103300e+03 8.162805e+02 6.275012e+03
1.051620e-01 4.433098e+03 6.718356e+02 5.155109e+03
1.151480e-01 3.957519e+03 5.420027e+02 4.300510e+03
1.251460e-01 3.550988e+03 4.535195e+02 3.636221e+03
1.351460e-01 2.934513e+03 3.868590e+02 3.111497e+03
1.451320e-01 2.876870e+03 3.405732e+02 2.700771e+03
1.551140e-01 2.581747e+03 2.970613e+02 2.376656e+03
1.651020e-01 2.186105e+03 2.568253e+02 2.093454e+03
1.751050e-01 2.026329e+03 2.270777e+02 1.798419e+03
1.850970e-01 1.601213e+03 2.048604e+02 1.526857e+03
1.950850e-01 1.137292e+03 1.783345e+02 1.293067e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.042303	1.019883	0.492340	1.271281	1.167457	0.996075	4.327108	1.271281	1.167457	0.996075	4.327108	50.078090 	 72-11
