#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.451197e+04 5.728861e+03 2.052104e+04
3.546900e-02 1.849762e+04 3.203750e+03 1.703173e+04
4.537800e-02 1.416751e+04 2.088008e+03 1.343373e+04
5.528000e-02 1.002283e+04 1.488664e+03 1.103920e+04
6.523200e-02 9.291857e+03 1.105007e+03 9.678431e+03
7.522900e-02 9.018133e+03 8.147362e+02 8.709840e+03
8.519300e-02 7.581068e+03 6.423518e+02 7.545035e+03
9.516600e-02 6.288599e+03 5.006437e+02 6.217170e+03
1.051550e-01 5.400111e+03 4.015148e+02 4.976318e+03
1.151310e-01 3.966798e+03 3.337855e+02 4.072808e+03
1.251240e-01 3.982513e+03 2.927085e+02 3.545069e+03
1.351250e-01 3.351730e+03 2.445238e+02 3.241002e+03
1.451200e-01 2.887008e+03 2.176334e+02 2.948643e+03
1.551180e-01 2.625951e+03 1.810367e+02 2.616612e+03
1.651050e-01 2.315598e+03 1.599251e+02 2.232758e+03
1.750880e-01 1.738115e+03 1.493945e+02 1.890997e+03
1.850890e-01 1.689567e+03 1.312579e+02 1.635451e+03
1.950930e-01 1.456277e+03 1.213833e+02 1.447311e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.066033	0.974209	0.386863	1.226713	0.541625	0.999066	4.169988	1.226713	0.541625	0.999066	4.169988	41.683370 	 72-11
