#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.485062e+04 9.002477e+03 2.389786e+04
3.546900e-02 2.114863e+04 5.550014e+03 1.966432e+04
4.536800e-02 1.287096e+04 3.442054e+03 1.564109e+04
5.531400e-02 1.132619e+04 2.397204e+03 1.301997e+04
6.525800e-02 1.339126e+04 1.848165e+03 1.132724e+04
7.520900e-02 9.181634e+03 1.427121e+03 9.846195e+03
8.517500e-02 8.067223e+03 1.034219e+03 8.278564e+03
9.515700e-02 7.146179e+03 8.162805e+02 6.769913e+03
1.051620e-01 5.377420e+03 6.718356e+02 5.518016e+03
1.151480e-01 4.370812e+03 5.420027e+02 4.612548e+03
1.251460e-01 3.822488e+03 4.535195e+02 3.988584e+03
1.351460e-01 3.725369e+03 3.868590e+02 3.523291e+03
1.451320e-01 2.906431e+03 3.405732e+02 3.108118e+03
1.551140e-01 2.575388e+03 2.970613e+02 2.700949e+03
1.651020e-01 2.719750e+03 2.568253e+02 2.284693e+03
1.751050e-01 1.793005e+03 2.270777e+02 1.896514e+03
1.850970e-01 1.514203e+03 2.048604e+02 1.590546e+03
1.950850e-01 1.422808e+03 1.783345e+02 1.354453e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.014745	0.962353	0.444847	1.215747	-0.885639	1.618120	4.520556	1.215747	-0.885639	1.618120	4.520556	54.778250 	 72-11
