#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.979095e+04 3.941315e+03 6.158931e+04
3.546900e-02 4.925091e+04 2.332223e+03 4.940085e+04
4.536800e-02 4.114222e+04 1.472100e+03 3.979859e+04
5.531400e-02 3.411378e+04 1.019281e+03 3.390744e+04
6.525800e-02 3.001269e+04 7.510858e+02 2.982719e+04
7.520900e-02 2.559107e+04 5.977086e+02 2.582850e+04
8.517500e-02 2.192462e+04 4.420094e+02 2.171978e+04
9.515700e-02 1.818971e+04 3.528053e+02 1.816757e+04
1.051620e-01 1.571332e+04 2.743676e+02 1.561216e+04
1.151480e-01 1.352159e+04 2.399903e+02 1.393742e+04
1.251460e-01 1.260746e+04 1.933166e+02 1.264482e+04
1.351460e-01 1.154493e+04 1.725968e+02 1.140990e+04
1.451320e-01 1.023876e+04 1.416208e+02 1.019730e+04
1.551140e-01 9.181482e+03 1.252944e+02 9.091315e+03
1.651020e-01 8.248824e+03 1.169454e+02 8.214054e+03
1.751050e-01 7.591181e+03 1.025878e+02 7.538445e+03
1.850970e-01 6.937623e+03 8.678640e+01 6.967229e+03
1.950850e-01 6.468039e+03 8.042484e+01 6.466154e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.022328	0.995419	0.548161	1.236096	-0.242801	1.419088	5.049168	1.236096	-0.242801	1.419088	5.049168	58.001350 	 72-11
