#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.807382e+04 2.545024e+03 5.751384e+04
3.546900e-02 4.634549e+04 1.402254e+03 4.581726e+04
4.537800e-02 3.741631e+04 8.959835e+02 3.664275e+04
5.528000e-02 3.125153e+04 6.492799e+02 3.123861e+04
6.523200e-02 2.807493e+04 4.743030e+02 2.764670e+04
7.522900e-02 2.444833e+04 3.536445e+02 2.408873e+04
8.519300e-02 2.029030e+04 2.808882e+02 2.030418e+04
9.516600e-02 1.679781e+04 2.212556e+02 1.696020e+04
1.051550e-01 1.426132e+04 1.732168e+02 1.456159e+04
1.151310e-01 1.301374e+04 1.462162e+02 1.305088e+04
1.251240e-01 1.171686e+04 1.256686e+02 1.193058e+04
1.351250e-01 1.102960e+04 1.154657e+02 1.084112e+04
1.451200e-01 9.705757e+03 9.419011e+01 9.720660e+03
1.551180e-01 8.708345e+03 8.525861e+01 8.660006e+03
1.651050e-01 7.837670e+03 7.613823e+01 7.806297e+03
1.750880e-01 7.083509e+03 6.951616e+01 7.162194e+03
1.850890e-01 6.631790e+03 6.273365e+01 6.619699e+03
1.950930e-01 6.160950e+03 5.500268e+01 6.144087e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.029920	1.002035	0.468309	1.140747	-1.597786	1.978698	5.394693	1.140747	-1.597786	1.978698	5.394693	45.611140 	 72-11
