#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.094702e+04 5.728861e+03 2.588053e+04
3.546900e-02 1.488420e+04 3.203750e+03 1.948763e+04
4.537800e-02 1.709609e+04 2.088008e+03 1.543093e+04
5.528000e-02 1.275008e+04 1.488664e+03 1.323312e+04
6.523200e-02 9.414702e+03 1.105007e+03 1.126695e+04
7.522900e-02 9.203591e+03 8.147362e+02 8.975809e+03
8.519300e-02 7.178851e+03 6.423518e+02 7.018075e+03
9.516600e-02 6.196527e+03 5.006437e+02 5.786014e+03
1.051550e-01 5.262890e+03 4.015148e+02 5.090860e+03
1.151310e-01 4.942317e+03 3.337855e+02 4.496744e+03
1.251240e-01 3.673096e+03 2.927085e+02 3.815897e+03
1.351250e-01 2.984650e+03 2.445238e+02 3.175664e+03
1.451200e-01 2.485499e+03 2.176334e+02 2.720647e+03
1.551180e-01 2.337757e+03 1.810367e+02 2.434882e+03
1.651050e-01 2.298291e+03 1.599251e+02 2.202574e+03
1.750880e-01 1.952377e+03 1.493945e+02 1.900382e+03
1.850890e-01 1.621857e+03 1.312579e+02 1.612465e+03
1.950930e-01 1.270059e+03 1.213833e+02 1.364544e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.947736	1.010082	0.523755	1.160306	0.731566	0.927652	3.963712	1.160306	0.731566	0.927652	3.963712	51.695010 	 72-11
