#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.472768e+04 9.002477e+03 2.499300e+04
3.546900e-02 2.073195e+04 5.550014e+03 2.014012e+04
4.536800e-02 1.519487e+04 3.442054e+03 1.598592e+04
5.531400e-02 1.008799e+04 2.397204e+03 1.334695e+04
6.525800e-02 1.126502e+04 1.848165e+03 1.145302e+04
7.520900e-02 8.358669e+03 1.427121e+03 9.642810e+03
8.517500e-02 7.163964e+03 1.034219e+03 7.897794e+03
9.515700e-02 7.768387e+03 8.162805e+02 6.453297e+03
1.051620e-01 5.311070e+03 6.718356e+02 5.368696e+03
1.151480e-01 4.717377e+03 5.420027e+02 4.544277e+03
1.251460e-01 3.955567e+03 4.535195e+02 3.868133e+03
1.351460e-01 3.083389e+03 3.868590e+02 3.312564e+03
1.451320e-01 3.504690e+03 3.405732e+02 2.877370e+03
1.551140e-01 2.333332e+03 2.970613e+02 2.536310e+03
1.651020e-01 1.960563e+03 2.568253e+02 2.228144e+03
1.751050e-01 1.619484e+03 2.270777e+02 1.899651e+03
1.850970e-01 1.785686e+03 2.048604e+02 1.608945e+03
1.950850e-01 1.429486e+03 1.783345e+02 1.367220e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.005383	0.996520	0.503757	1.242578	1.598528	0.853369	4.231042	1.242578	1.598528	0.853369	4.231042	74.186040 	 72-11
