#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.226924e+04 2.545024e+03 5.684735e+04
3.546900e-02 4.631827e+04 1.402254e+03 4.547005e+04
4.537800e-02 3.708574e+04 8.959835e+02 3.641506e+04
5.528000e-02 3.206479e+04 6.492799e+02 3.102491e+04
6.523200e-02 2.766182e+04 4.743030e+02 2.746634e+04
7.522900e-02 2.322281e+04 3.536445e+02 2.399632e+04
8.519300e-02 1.988492e+04 2.808882e+02 2.029188e+04
9.516600e-02 1.712343e+04 2.212556e+02 1.697794e+04
1.051550e-01 1.482356e+04 1.732168e+02 1.456457e+04
1.151310e-01 1.282191e+04 1.462162e+02 1.303185e+04
1.251240e-01 1.189078e+04 1.256686e+02 1.191334e+04
1.351250e-01 1.090044e+04 1.154657e+02 1.084349e+04
1.451200e-01 9.847543e+03 9.419011e+01 9.737201e+03
1.551180e-01 8.593328e+03 8.525861e+01 8.683986e+03
1.651050e-01 7.866119e+03 7.613823e+01 7.827784e+03
1.750880e-01 7.209746e+03 6.951616e+01 7.184079e+03
1.850890e-01 6.643885e+03 6.273365e+01 6.645427e+03
1.950930e-01 6.209038e+03 5.500268e+01 6.176082e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.061839	0.995536	0.444789	1.212520	-1.052676	1.660068	5.116461	1.212520	-1.052676	1.660068	5.116461	83.376450 	 72-11
