#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.873930e+04 9.002477e+03 2.690333e+04
3.546900e-02 2.143668e+04 5.550014e+03 2.110785e+04
4.536800e-02 1.693042e+04 3.442054e+03 1.662390e+04
5.531400e-02 1.295392e+04 2.397204e+03 1.388703e+04
6.525800e-02 1.104268e+04 1.848165e+03 1.173264e+04
7.520900e-02 1.019107e+04 1.427121e+03 9.501896e+03
8.517500e-02 6.714781e+03 1.034219e+03 7.501461e+03
9.515700e-02 6.060498e+03 8.162805e+02 6.073226e+03
1.051620e-01 5.367425e+03 6.718356e+02 5.161324e+03
1.151480e-01 4.324465e+03 5.420027e+02 4.468191e+03
1.251460e-01 4.077409e+03 4.535195e+02 3.800604e+03
1.351460e-01 3.344642e+03 3.868590e+02 3.203175e+03
1.451320e-01 2.226203e+03 3.405732e+02 2.773861e+03
1.551140e-01 2.652634e+03 2.970613e+02 2.517260e+03
1.651020e-01 2.602945e+03 2.568253e+02 2.355412e+03
1.751050e-01 2.174714e+03 2.270777e+02 2.152186e+03
1.850970e-01 1.849860e+03 2.048604e+02 1.948343e+03
1.950850e-01 1.674625e+03 1.783345e+02 1.763461e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.988493	1.032811	0.584140	1.181525	-1.777901	2.567351	5.598203	1.181525	-1.777901	2.567351	5.598203	54.743490 	 72-11
