#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.741499e+04 9.002477e+03 2.240614e+04
3.546900e-02 2.105311e+04 5.550014e+03 1.873396e+04
4.536800e-02 1.132996e+04 3.442054e+03 1.476744e+04
5.531400e-02 1.224042e+04 2.397204e+03 1.195802e+04
6.525800e-02 1.164906e+04 1.848165e+03 1.018457e+04
7.520900e-02 9.785276e+03 1.427121e+03 8.855157e+03
8.517500e-02 8.871274e+03 1.034219e+03 7.489441e+03
9.515700e-02 5.749904e+03 8.162805e+02 6.104901e+03
1.051620e-01 3.662326e+03 6.718356e+02 4.856687e+03
1.151480e-01 3.251482e+03 5.420027e+02 3.910948e+03
1.251460e-01 2.773683e+03 4.535195e+02 3.305980e+03
1.351460e-01 3.437854e+03 3.868590e+02 2.928470e+03
1.451320e-01 3.124935e+03 3.405732e+02 2.642497e+03
1.551140e-01 2.355647e+03 2.970613e+02 2.387360e+03
1.651020e-01 1.931510e+03 2.568253e+02 2.114555e+03
1.751050e-01 1.911243e+03 2.270777e+02 1.858611e+03
1.850970e-01 1.693722e+03 2.048604e+02 1.670139e+03
1.950850e-01 1.580910e+03 1.783345e+02 1.537919e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.063979	0.989104	0.452416	1.242064	-1.028432	1.978522	5.476006	1.242064	-1.028432	1.978522	5.476006	47.430600 	 72-11
