#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.350551e+04 3.941315e+03 6.002852e+04
3.546900e-02 5.183407e+04 2.332223e+03 4.832098e+04
4.536800e-02 4.131151e+04 1.472100e+03 3.898938e+04
5.531400e-02 3.287526e+04 1.019281e+03 3.326673e+04
6.525800e-02 2.868173e+04 7.510858e+02 2.937235e+04
7.520900e-02 2.569524e+04 5.977086e+02 2.558167e+04
8.517500e-02 2.129502e+04 4.420094e+02 2.162180e+04
9.515700e-02 1.837547e+04 3.528053e+02 1.813393e+04
1.051620e-01 1.594490e+04 2.743676e+02 1.559605e+04
1.151480e-01 1.395939e+04 2.399903e+02 1.394635e+04
1.251460e-01 1.242391e+04 1.933166e+02 1.270065e+04
1.351460e-01 1.172662e+04 1.725968e+02 1.150998e+04
1.451320e-01 1.027782e+04 1.416208e+02 1.031317e+04
1.551140e-01 9.163034e+03 1.252944e+02 9.200049e+03
1.651020e-01 8.330837e+03 1.169454e+02 8.305120e+03
1.751050e-01 7.619027e+03 1.025878e+02 7.621827e+03
1.850970e-01 7.051327e+03 8.678640e+01 7.045525e+03
1.950850e-01 6.520282e+03 8.042484e+01 6.539784e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.060368	0.986449	0.449097	1.291993	0.012733	1.242841	4.330600	1.291993	0.012733	1.242841	4.330600	46.806910 	 72-11
