#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.401605e+04 3.941315e+03 6.063226e+04
3.546900e-02 5.265008e+04 2.332223e+03 4.871680e+04
4.536800e-02 4.231325e+04 1.472100e+03 3.924245e+04
5.531400e-02 3.534690e+04 1.019281e+03 3.348418e+04
6.525800e-02 2.898273e+04 7.510858e+02 2.961374e+04
7.520900e-02 2.569272e+04 5.977086e+02 2.583693e+04
8.517500e-02 2.135060e+04 4.420094e+02 2.185261e+04
9.515700e-02 1.812227e+04 3.528053e+02 1.832311e+04
1.051620e-01 1.583809e+04 2.743676e+02 1.575693e+04
1.151480e-01 1.417367e+04 2.399903e+02 1.411379e+04
1.251460e-01 1.279604e+04 1.933166e+02 1.288536e+04
1.351460e-01 1.192321e+04 1.725968e+02 1.169920e+04
1.451320e-01 1.038735e+04 1.416208e+02 1.048775e+04
1.551140e-01 9.564108e+03 1.252944e+02 9.348115e+03
1.651020e-01 8.363927e+03 1.169454e+02 8.422752e+03
1.751050e-01 7.570656e+03 1.025878e+02 7.720768e+03
1.850970e-01 7.066403e+03 8.678640e+01 7.127425e+03
1.950850e-01 6.748704e+03 8.042484e+01 6.604421e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.077524	0.979513	0.370616	1.261262	-0.630569	1.666212	4.550301	1.261262	-0.630569	1.666212	4.550301	63.756910 	 72-11
