#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.338474e+04 3.941315e+03 6.103159e+04
3.546900e-02 5.048913e+04 2.332223e+03 4.886633e+04
4.536800e-02 4.045949e+04 1.472100e+03 3.924675e+04
5.531400e-02 3.269137e+04 1.019281e+03 3.343771e+04
6.525800e-02 2.837532e+04 7.510858e+02 2.955373e+04
7.520900e-02 2.616352e+04 5.977086e+02 2.576966e+04
8.517500e-02 2.158549e+04 4.420094e+02 2.177284e+04
9.515700e-02 1.814505e+04 3.528053e+02 1.822327e+04
1.051620e-01 1.538170e+04 2.743676e+02 1.563648e+04
1.151480e-01 1.380142e+04 2.399903e+02 1.397522e+04
1.251460e-01 1.266434e+04 1.933166e+02 1.274829e+04
1.351460e-01 1.145145e+04 1.725968e+02 1.158245e+04
1.451320e-01 1.029458e+04 1.416208e+02 1.039500e+04
1.551140e-01 9.223308e+03 1.252944e+02 9.258436e+03
1.651020e-01 8.426798e+03 1.169454e+02 8.304219e+03
1.751050e-01 7.698352e+03 1.025878e+02 7.565228e+03
1.850970e-01 6.991125e+03 8.678640e+01 6.950148e+03
1.950850e-01 6.322226e+03 8.042484e+01 6.420322e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.974768	1.038309	0.456001	1.280008	0.962998	0.864728	3.599197	1.280008	0.962998	0.864728	3.599197	72.181260 	 72-11
