#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.317566e+04 3.941315e+03 -3.656043e+03
3.546900e-02 4.792780e+04 2.332223e+03 -3.656043e+03
4.536800e-02 3.904800e+04 1.472100e+03 -3.656042e+03
5.531400e-02 3.561412e+04 1.019281e+03 -3.656043e+03
6.525800e-02 2.953110e+04 7.510858e+02 -3.656043e+03
7.520900e-02 2.563558e+04 5.977086e+02 -3.656044e+03
8.517500e-02 2.142314e+04 4.420094e+02 -3.656044e+03
9.515700e-02 1.832361e+04 3.528053e+02 -3.656045e+03
1.051620e-01 1.579750e+04 2.743676e+02 -3.656046e+03
1.151480e-01 1.411575e+04 2.399903e+02 -3.656047e+03
1.251460e-01 1.307505e+04 1.933166e+02 -3.656048e+03
1.351460e-01 1.159403e+04 1.725968e+02 -3.656049e+03
1.451320e-01 1.004670e+04 1.416208e+02 -3.656050e+03
1.551140e-01 9.121747e+03 1.252944e+02 -3.656051e+03
1.651020e-01 8.286024e+03 1.169454e+02 -3.656052e+03
1.751050e-01 7.786933e+03 1.025878e+02 -3.656053e+03
1.850970e-01 7.051132e+03 8.678640e+01 -3.656055e+03
1.950850e-01 6.628266e+03 8.042484e+01 -3.656056e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.981736	0.986245	2.322362	3.659814	0.564933	4.770863	0.315206	3.659814	0.564933	4.770863	0.315206	39686.230000 	 72-11
