#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.492212e+04 9.002477e+03 2.436182e+04
3.546900e-02 1.231446e+04 5.550014e+03 2.009037e+04
4.536800e-02 1.644852e+04 3.442054e+03 1.595870e+04
5.531400e-02 1.223363e+04 2.397204e+03 1.323199e+04
6.525800e-02 1.167046e+04 1.848165e+03 1.147846e+04
7.520900e-02 1.310493e+04 1.427121e+03 9.985113e+03
8.517500e-02 7.346309e+03 1.034219e+03 8.405078e+03
9.515700e-02 7.157556e+03 8.162805e+02 6.878456e+03
1.051620e-01 6.650460e+03 6.718356e+02 5.598240e+03
1.151480e-01 3.874947e+03 5.420027e+02 4.660742e+03
1.251460e-01 4.062519e+03 4.535195e+02 4.022121e+03
1.351460e-01 3.538506e+03 3.868590e+02 3.573340e+03
1.451320e-01 3.376308e+03 3.405732e+02 3.177112e+03
1.551140e-01 2.440394e+03 2.970613e+02 2.792576e+03
1.651020e-01 2.868762e+03 2.568253e+02 2.397745e+03
1.751050e-01 1.949491e+03 2.270777e+02 2.029810e+03
1.850970e-01 1.684542e+03 2.048604e+02 1.739641e+03
1.950850e-01 1.665823e+03 1.783345e+02 1.515152e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.023586	0.968739	0.457278	1.199194	-0.952055	1.804052	5.234479	1.199194	-0.952055	1.804052	5.234479	54.693350 	 72-11
