#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.239530e+04 5.728861e+03 2.424385e+04
3.546900e-02 1.872281e+04 3.203750e+03 1.944256e+04
4.537800e-02 1.363317e+04 2.088008e+03 1.524159e+04
5.528000e-02 1.264996e+04 1.488664e+03 1.265482e+04
6.523200e-02 1.027608e+04 1.105007e+03 1.101905e+04
7.522900e-02 9.007672e+03 8.147362e+02 9.553224e+03
8.519300e-02 8.849865e+03 6.423518e+02 7.965619e+03
9.516600e-02 6.207873e+03 5.006437e+02 6.444545e+03
1.051550e-01 5.412861e+03 4.015148e+02 5.218413e+03
1.151310e-01 4.337591e+03 3.337855e+02 4.379625e+03
1.251240e-01 3.778477e+03 2.927085e+02 3.826427e+03
1.351250e-01 3.349589e+03 2.445238e+02 3.410370e+03
1.451200e-01 2.931891e+03 2.176334e+02 3.033106e+03
1.551180e-01 2.672709e+03 1.810367e+02 2.659616e+03
1.651050e-01 2.310409e+03 1.599251e+02 2.288919e+03
1.750880e-01 1.888041e+03 1.493945e+02 1.965643e+03
1.850890e-01 1.890150e+03 1.312579e+02 1.719668e+03
1.950930e-01 1.475559e+03 1.213833e+02 1.534698e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.019613	0.957414	0.450278	1.160637	-0.505840	1.290400	4.562741	1.160637	-0.505840	1.290400	4.562741	62.799640 	 72-11
