#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.212928e+04 5.728861e+03 2.148833e+04
3.546900e-02 1.703400e+04 3.203750e+03 1.784406e+04
4.537800e-02 1.420743e+04 2.088008e+03 1.405320e+04
5.528000e-02 9.622493e+03 1.488664e+03 1.151325e+04
6.523200e-02 8.716779e+03 1.105007e+03 1.006767e+04
7.522900e-02 9.883495e+03 8.147362e+02 9.047493e+03
8.519300e-02 8.077320e+03 6.423518e+02 7.829462e+03
9.516600e-02 6.455563e+03 5.006437e+02 6.437670e+03
1.051550e-01 5.171475e+03 4.015148e+02 5.130278e+03
1.151310e-01 4.155810e+03 3.337855e+02 4.173093e+03
1.251240e-01 3.828760e+03 2.927085e+02 3.613485e+03
1.351250e-01 3.326805e+03 2.445238e+02 3.291419e+03
1.451200e-01 2.909898e+03 2.176334e+02 2.984389e+03
1.551180e-01 2.624948e+03 1.810367e+02 2.637598e+03
1.651050e-01 2.247126e+03 1.599251e+02 2.237309e+03
1.750880e-01 1.951219e+03 1.493945e+02 1.879610e+03
1.850890e-01 1.578923e+03 1.312579e+02 1.612498e+03
1.950930e-01 1.429470e+03 1.213833e+02 1.415586e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.069448	0.972814	0.402033	1.201773	-0.798603	1.464298	4.304718	1.201773	-0.798603	1.464298	4.304718	48.058700 	 72-11
