#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.163690e+04 3.941315e+03 5.947767e+04
3.546900e-02 4.981667e+04 2.332223e+03 4.799743e+04
4.536800e-02 4.198178e+04 1.472100e+03 3.865722e+04
5.531400e-02 3.399929e+04 1.019281e+03 3.289756e+04
6.525800e-02 2.915276e+04 7.510858e+02 2.908763e+04
7.520900e-02 2.535499e+04 5.977086e+02 2.548375e+04
8.517500e-02 2.124242e+04 4.420094e+02 2.165655e+04
9.515700e-02 1.858307e+04 3.528053e+02 1.818316e+04
1.051620e-01 1.584705e+04 2.743676e+02 1.558474e+04
1.151480e-01 1.369566e+04 2.399903e+02 1.388910e+04
1.251460e-01 1.252700e+04 1.933166e+02 1.266260e+04
1.351460e-01 1.129457e+04 1.725968e+02 1.153201e+04
1.451320e-01 1.040700e+04 1.416208e+02 1.038533e+04
1.551140e-01 9.279865e+03 1.252944e+02 9.279419e+03
1.651020e-01 8.348474e+03 1.169454e+02 8.346165e+03
1.751050e-01 7.641233e+03 1.025878e+02 7.627769e+03
1.850970e-01 7.075801e+03 8.678640e+01 7.033500e+03
1.950850e-01 6.618928e+03 8.042484e+01 6.524336e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.042303	1.019883	0.492340	1.271281	1.167457	0.996075	4.327108	1.271281	1.167457	0.996075	4.327108	50.078090 	 72-11
